id,text
126,"@WhiteHouse @realDonaldTrump Trump cult claims ¡°record lows¡± and  ¡°record highs¡± because they are too lazy to make up data to support their lies, distortions, and exaggerations.   #RacistTrump #FuckTrump #Biden #Jobs #Economy"
127,Trump's a fraud #Teamsters #Uber #Lyft #Factory #Biden #Jobs #Tech #Manufacturing @TeamJuJu #PlatinumPlan https://t.co/iGetGn6wKh
128,"Trump is ANTI - WORKER.

He is taking $$ out of the pockets of households &amp; families of working class folks.

#Steelers #Packers #GreenBay #Rally #Michigan #NC #Charlotte #Panthers #Bucs #Economy #Biden #Tampa https://t.co/AyIU7GzEVN"
129,"Sadly, Trump doesn't care about kids &amp; grandkids.

@PAFamilySupport @PAFamilyFun @PAFamily_ @pafamily0526 @Pafamily12 #Steelers #Wisconsin #Florida #Arizona #ClimateChange #Wildlife @audubonsociety #Biden https://t.co/Eh8gUUBtxQ"
130,Trump's as crooked as the day is long  @bostonherald #BidenHarris2020 @IowaNatGuard @OhioStateHoops @fox28columbus @DispatchAlerts @nbc4i #USPS #Ohio #Biden #Pennsylvania #Michigan #Arizona https://t.co/QfOM9tsvQ2
131,"Remarkable.  Here's a political opinion on the Florida election that actually considers the state's horrid conditions under Trump / DeSantis:

https://t.co/3DwduIwiP4

#Hunger #Climate #Unemployment #Latinos #Cuban #Vote #Biden #Florida @RyanNBC6 #Miami #Tua @NateSilver538"
132,"@TheTNHoller socialists are all about more holidays &amp; vacations, man.  

Trump can't keep his fear mongering straight.

#Biden #Christmas"
133,"#Biden  There are two probabilities for this election , either winning for Biden or DT will lose <U+0001F923><U+0001F923>"
134,"Hey, @GreatAmericaPAC, I saw tour baloney ad on #Biden and fracking. You¡¯re the liars. I hope your wives are barren and your offspring deformed. 

#UnAmerican"
135,"Fascism is alive in Texas, and Trump approves
https://t.co/IPYsDnLSuj
#Fascism #Treason #Anti-American #Texas #Trump #Biden https://t.co/ZvxaG6ejAi"
136,"Respect!  Oh and nice butt, Mr. President!! #StillGotIt #Obama #Biden #Baller https://t.co/VAFkvSHtdF"
137,"With the Presidential Election only 72hrs away who do you think should run this Country? #ElectionDay #2020Election  #CountEveryVote #BidenHarris2020 #Trump2020 
#PresidentialElection #4MoreYears 
#DonaldTrump #JoeBiden #Trump #Biden #November3rd"
138,Dear republicans. Sorry that your candidate is so fuqing desperate and despicable that you feel that you must stop the actual process of Democracy that will vote him out. You should be ashamed of yourself. But we already know that you have zero shame. #BlueTsunami2020 #Biden
139,"This must be the most stupid tweet from #Biden, ever! You can rightfully blame #Trump for failures in dealing with #COVID19. But to recommend the disastrous handling of the #swineflu by #Obama &amp; #JoeBiden as a blueprint for covid is insane! A million would be dead already then! https://t.co/WUS3jaduGT"
140,"@QTRResearch Contested election assured imho, no matter who is ahead by Nov 10 (or whenever results are certified). If #Trump wins, the #BLM riots will look like foreplay against what the #neverTrumpers will stage then. In turn, if #Biden wins &amp; several counties show more votes than voters..."
141,"@JacksonLaskos @molezanimations @GilbrideTom @MatthewJshow @JoeBiden So you DO indeed confirm my point! Nobody could tell how #Biden's H1N1 playbook would have worked with #COVID19, yet this moron claims that this would have been a great playbook to follow?
It was a complete disaster back then and MIGHT or MIGHT NOT be a disaster again."
142,"@JacksonLaskos @molezanimations @GilbrideTom @MatthewJshow @JoeBiden That makes #Biden's claim/ suggestion of an existing great playbook all the more absurd, though."
143,"@itsjerkjersh @randyratrhombus @BernieSanders Wait and watch and learn! #Biden or #Harris will ignore virtually everything of Bernie's agenda once they are in power. They just pay lip service to it to get your votes. It's sad, and double sad, given #Trump as the alternative, but that's the way it will be."
144,"@JoeBiden DANGER!!! So, #JoeBiden's plan to defeat #Covid19 is to REPEAT all his mistakes in dealing with the way less dangerous swine flu. For reference: 60 million infected back then! Would imply another million (1.7%of 60 million) DEATHS!

HENCE, A VOTE FOR #Biden is a vote for DEATH!!"
145,"@JacksonLaskos @molezanimations @GilbrideTom @MatthewJshow @JoeBiden Besides the point, completely. The #Obama /#Biden playbook of pandemic response would see a million (probably way more) dead by now. Think about that!
Doesn't absolve #Trump from his mistakes and failures, nor all those inept dem and GOP governors and mayors."
146,"@molezanimations @GilbrideTom @JacksonLaskos @MatthewJshow @JoeBiden #Biden and #Obama were so asleep and incompetent, they allowed 60 million Americans to get infected. With the death rate of #COVID19, that would have meant one million dead people!

Yeah, what a great play book, #Joe! A playbook of death."
147,"@DeNovo_ @PpollingNumbers @CNN 1) Anti Trump hysteria is orders of magnitude larger today (back then his supporters were merely mocked and laughed at)
2) popular vote will almost certainly go to #Biden but swing states are a different matter
3) I see a slightly &gt;50% chance for Trump to win by 8-25 EC votes"
148,"@ericcervini Lmao, Seriously? What about 98% of the media being totally anti-Trump, blocking all the damning #Biden stories, censoring conservatives plus #Antifa and #BLM burning down cities? Resembles much more of the march into the third Reich, won't you think?"
149,@vicmsan1 @MSNBC @jonallendc You are not really for #biden...
150,@DanaPerino @greggutfeld where did the #Five go....this disaster #biden is ridiculous...and what is with the lame car horns...let #msnbc air this garbage!
151,"<U+0001F310>

<U+0001F642><U+0001F590>  =    Happy   Time   Mr.   @JoeBiden   OK  !

|<U+0001F1FA><U+0001F1F8>       <U+261D><U+FE0F><U+0001F603><U+0001F5F3>  =  #Biden  . https://t.co/kcLC1LzUyq"
152,"This is Spooky &amp; Scary.

The most Frightening #HauntedHouse!

#HappyHalloween #Halloween2020 

#Biden #BidenHarris #SleepyJoe #CreepyJoe #sniffinjoe

#Vote #VoteTrump 

#MAGA #KAG #Trump2020 https://t.co/9iplibul6B"
153,"Gonna be a popular tool next week...

#Election2020 #ElectionDay 
#Trump #Biden https://t.co/w8FZqrXUVE"
154,"How awesome will it feel if Trump gets sweaped on Tuesday? Do you think there will be celebrations around the world? 
#Biden #BidenHarrisToSaveAmerica #TrumpIsUnfitForOffice"
155,"Racists hide &amp; it shows up in their vote! 
Come on #Biden! #VoteBlue https://t.co/VhW8ru8xFr https://t.co/P6ANvyl9S6"
156,#BidenPlanforSeniors like me! #Dignity #Biden #Vote https://t.co/27Pk2W3aUS
157,"Everyone I¡¯ve ever met from #Montana has been clear-eyed &amp; plain-spoken.
If you have yet to #vote, ask yourself if you believe that doctors &amp; nurses are lying about #coronavirus to make money. (nurses would have to be more guilty than the docs for such a scheme to work) 
#Biden"
158,"@billingsgazette Everyone I¡¯ve ever met from #Montana has been clear-eyed &amp; plain-spoken.
If you have yet to #vote<U+00A0>, ask yourself if you believe that doctors &amp; nurses are lying about #coronavirus to make money. (nurses would have to be more guilty than the docs for such a scheme to work) 
#Biden"
159,"Effortlessly great, in comparison to the try hard blowhard. 
#Trump #Biden #Obama https://t.co/7AXgw1CpPv"
160,@realDonaldTrump No you won't.  You are going to lose!   #Biden
161,@realDonaldTrump Or between a liar or an empathetic president.  #biden
162,people couldn¡¯t give out the holloween candy they looted because it was to dangerous to go out and trick or treat cuz of COVID...that¡¯s the logic of a #biden supporter #TRUMP2020ToSaveAmerica
163,"¡°In no way does #Biden represent a step in a policy direction that I can support as a #conservative . He fails the test on virtually every issue I care about, and I expect the United States would move radically left on his watch...¡± lezenswaardig. <U+2066> https://t.co/BPP4po2suL"
164,@GailPreston4 @thehill LOL #Biden is the racist https://t.co/t0ddOyvGp4
165,@realDonaldTrump @AirBossUT5 #Biden aka #ChinaBiden is a danger to the world. #Pennsylvania #VOTE #Trump2020 #Trump2020LandslideVictory
166,"Stop #Biden save America #VOTE #Trump2020
https://t.co/KTldRxPOnZ"
167,@realDonaldTrump #Biden is crazy #nolockdown.
168,"Barack Obama still got it <U+0001F525><U+0001F4B0>

#barack #BarackObama #Obama #ObamaBiden #PresidentBarackObama #President #usapresident #basketball #Halloween2020 #Halloween #USA #America #Wildcats #NewYork #california #LosAngeles #Biden #LasVegas https://t.co/m0bX4X8IDu"
169,People!!! #Biden #Obama #basketball #vote https://t.co/loFlCJWe8I
170,"Main stream press would have you believe this                sea-of-people are all racist homophobes. 

#Biden hearing footsteps? 

That's the definition of #FakeNewsMedia https://t.co/ePGqoYdWSO"
171,"This is one Vote #Biden and #Obama won't be able to  count on today. 
#FlintWaterCrisis
#FlintMichigan
https://t.co/vt6anQwsiS"
172,"From the looks of it,
 #Obama and #Biden were able to fill about 1/3 of a parking lot in Michigan. 
#FakeNews"
173,AS THE #BIDEN #CORRUPTION ¡°FACTS¡± FINALLY START COMING OUT... THERE IS ¡°EARLY VOTING¡± #REMORSE  BY #DEMOCRAT VOTERS <U+203C><U+FE0F> https://t.co/smpiKCJM6I
174,BLACK VOTERS WAKE UP<U+2757><U+FE0F>... What did #Obama / #Biden do for you in 8 years? ... NOTHING <U+203C><U+FE0F> Here is what #TRUMP has done for you in 47 Months<U+203C><U+FE0F> https://t.co/uYjkDZgGkq
175,A #BIDEN HALLOWEEN <U+0001F383> <U+0001F621><U+203C><U+FE0F> https://t.co/7qajFwz2UR
176,"Watch this! 3 days left. Let¡¯s go!
#2close2call
#MakeAmericaGoodAgain
#Uselections
#USElection2020
#Obama
#BidenHarris2020
#ARDPopNacht 
#Braunschweig 
#WahlstudioR23
#election 
#vote  
#trump 
#usa
#elections 
#democrat 
#biden 
#congress 
#donaldtrump 
#America 
#VoteBlue2020 https://t.co/4QQbrBLfGa"
177,I¡¯m going as #biden for Halloween. All Fd up and can¡¯t remember sh¡¯t.
178,"#Biden won¡¯t fix inequality, he helped embolden it. Today *today* Biden still can¡¯t speak out against police brutality and racial injustice"
179,#Biden won¡¯t address climate change because his handlers benefit from it. End of story. Nice mask. Get used to it #AirQuality #GreenNewDeal
180,#Biden won¡¯t address income inequality because #WallStreet donors own him &amp; lobbyists (&amp; his republican cabinet JFC) will write his policies
181,"@kurteichenwald And conversely, I¡¯m also concerned about the thing we¡¯re not talking about - if #Biden wins and there is a #BlueWave and Trump &amp; outgoing GOP decides to push a ton of super damaging legislation through during the transition period. Then what?"
182,#Biden #Obama Rock! https://t.co/Sx98etdP1U
183,Love #Obama Love #Biden https://t.co/EVjRIZjyV4
184,"Dressed up as a Democrat tonight ...  I took the kids candy &amp; handed out bad advice <U+0001F602>

#HalloweenHaHa #TrickorTreat #Biden #Harris #DemocratsHumor #MAGA2020 #Trump2020Landslide"
185,"Ivanka comparing Trump to Churchill?! Come on lady. Open your eyes. Imagine Trump managing WW 2. He'd probably try to strike a deal with Adolf in order to sell the  USA!

#Election2020 #ElectionDay #Trump #Biden"
186,"@andybiggs4az @realDonaldTrump @AZLD17GOP @JDMesnard @JeffWeninger @LizHarrisMBA Fascism on the march. 

AZ will vote for DEMOCRACY NOT FASCISM. 

It¡¯s turning BLUE BLUE BLUE. <U+0001F499>

#Biden https://t.co/N0vxnxaF80"
187,"@drewsexton23 @andybiggs4az @realDonaldTrump Yup. 

The door is closed SHUT 

AZ IS TURNING BLUE <U+0001F499>

Sorry for your future loss <U+0001F61E>

#Biden https://t.co/zhIIpzOzJm"
188,The #Biden Report for #Catholic #Voters https://t.co/JpmiW6qAsp #ElectionDay
189,@linna_mj Complete #FakeNews! There is nothing #ProLife about @JoeBiden. Any pro-lifer who votes for #Biden is a fraud! #VoteTrump2020 @Priestsforlife @nrlc @realDonaldTrump @frfrankpavone #MAGA
190,"There is only one candidate #Catholics can #VOTE for, &amp; it is @realDonaldTrump. There is nothing #Catholic about @JoeBiden! Any Catholic &amp; pro-lifer who votes for #Biden is a fraud! #VoteTrump2020 on #ElectionDay! #MAGA @Priestsforlife @nrlc https://t.co/EC85Ma0jYr"
191,"Joe #Biden wants #Catholics to pay for #abortions https://t.co/UfFd33Janq via @YouTube 

#VoteTrump2020 @realDonaldTrump #MAGA #ElectionDay"
192,@mcbyrne This commentary is a complete over reaction - just because you say it¡¯s so does not make it true #BIDEN #SCARY #NIGHTMARE #VoteBlueToEndTheNightmare
193,@marklevinshow watching your show now thank you so much for exposing the truth about #Biden and #Democrats you are a super star
194,He¡¯s my favorite! Biden is his favorite. Hence Biden is my favorite! #Biden #RealAmericansForJoe #BidenHarris2020Landslide https://t.co/hW3L6Tbljq
195,"This <U+0001F447>  has to kill the #Liberals. 
then again, they are delusional and are pros at blocking facts out of those empty heads. #Trump2020 #Biden <U+0001F606> https://t.co/T9T6LGqNsx"
196,"@JoeBiden said he was quoting #Trump. #Biden lied. @POTUS never said what Biden quoted.

Liars lie &amp; that¡¯s #Biden to his core. Plagiarized his entire life.

@JoeBiden I¡¯ll hold #China accountable.
Once he gets out of bed w China. 
#Biden uses memory of son Beau. Undignified."
197,"It¡¯s Weird:

If Election¡¯s in t bag, why has @JoeBiden left his Basement? 
@KamalaHarris introduced as next POTUS.
#Biden says he¡¯s @KamalaHarris running mate. Claims: ¡°I¡¯m not kidding.¡± #BHO¡¯s called 2 campaign. Campaign labeled #HarrisBiden. #Biden angrily calls voters names."
198,"Comparison bt @POTUS vs @JoeBiden

#Trump¡¯s Enthusiasm vs #Biden¡¯s Basement
#Trump¡¯s Strength vs #Biden¡¯s Weakness
#Trump¡¯s Energy vs #Biden¡¯s 9am lid
#Trump¡¯s Vitality vs #Biden¡¯s Fragility
#Trump¡¯s (+) Future vs #Biden¡¯s Dark Winter

@TuckerCarlson @OANN @nypost @WSJ @MMFlint"
199,Biden rips 'ugly' Trump supporters honking horns at Minnesota rally https://t.co/B8QqEiVfrS #FoxNews/ @JoeBiden is the hypocrite. #Biden does his fair share of name calling. It¡¯s Not us Joe who are UGLY. Look in Mirror. @POTUS @OANN @nypost @newsmax @Axios @WSJ @RealRLimbaugh
200,"If @JoeBiden wasn¡¯t running 4 POTUS, he wouldn¡¯t be hired by anyone. Yet #Biden gets shot at the Title? <U+0001F914>

#Trump IS @POTUS. 
#Trump has career &amp; business org. He¡¯ll thrive.

Both men are in their 70¡¯s but one has non-stop energy.

#VoteRED #VoteGOP #Save<U+0001F1FA><U+0001F1F8> @OANN @Axios @newsmax"
201,"@JoeBiden: ¡°Those ugly ppl over there honking their horns.¡± Those ppl are voters. Your words are divisive &amp; NOT unifying. Your ¡°word¡± is useless, ask: #TonyBobulinski.

@JoeBiden NEVER used #Obamacare 4 his son, Beau. 
Liars lie &amp; that¡¯s #Biden.

@POTUS @TuckerCarlson @OANN @WSJ"
202,Down 4 fears of a #Biden presidency. https://t.co/bxfTUfFEAM
203,@JoeBiden thinks if he yells w Emphasis voters will believe him. #Biden is wrong. It¡¯s pathetic. https://t.co/Y42N75oVo1
204,"@JoeBiden Yells about A Winter of Darkness.

@realDonaldTrump Talks about an Optimistic Future.

@JoeBiden received updated briefings on the Coronavirus &amp; 
had no plan until late March. What Joe is saying is pure BS.

@POTUS offers a bright future. 
#Biden Yells word salad."
205,#Brazile touts @JoeBiden¡¯s 4K lawyers on standby in case #Biden loses. Biden will contest election results. #HRC told @JoeBiden Not accept election results. It¡¯s Unbelievable &amp; UnAmerican. #USA has Constitution &amp; Transition of Power. @TheJusticeDept @FBI @JudiciaryGOP @DHS https://t.co/qYkiJGbNbe
206,"@Jordan95192780 @JoeBiden ... ¡°YOU¡¯RE¡± ... it¡¯s ¡°YOU¡¯RE¡± 
... ¡°TOO¡±....  it¡¯s ¡°TOO¡± ...  
.. #BIDEN    #BidenHarris2020 #BidenHarris2020Landslide .. https://t.co/KejKArcsUe"
