id,text
110,@realDonaldTrump <U+0001F41A>LOST IT ALL &gt; #TRUMP Is a #FRAUD &amp; #LOUSY #Business Man <U+0001F61E> <U+0001F61E> <U+0001F622> &gt;&gt;Donald INHERITED $416 MILLIONS From His Daddy and FAILED In Business With 6 BANKRUPTCIES. &gt;&gt;Donald INHERITED The STRONGEST ECONOMY From BIDEN &amp; OBAMA And Donald Failed To CONTROL The VIRUS <U+0001F9A0> To Save OUR ECONOMY
111,"@realDonaldTrump WHY Trump &amp; Republicans Senators Refused To FUND The POSTAL SERVICES 2 MONTHS Before The ELECTION <U+0001F5F3>????? In The Middle Of The Deadly Pandemic<U+0001F637>???? TO Steel The ELECTION<U+0001F5F3>. #THANK #GOD , #He #Created #ONLY #ONE #Donald #TRUMP , #JUST Like GOD #Created #ONLY ONE #ALDOLF #HITLER"
112,"@realDonaldTrump #Trump Presidency Has Been FULL OF DARKNESS , FEAR ,  DOUBTS,DIVISION and Turning Americans  Against Each other !!! We NEVER EVER SEEN  SO MUCH UNREST and VIOLENCE In Our Country , UNTIL TRUMP CAME . NARCISSIST TRUMP Is Building Doubts In OUR DEMOCRACY and OUR ELECTION"
113,@JudgeJeanine @EricTrump @newtgingrich @ThomTillis @Jim_Jordan @David_Bossie @TheLeoTerrell #TRUMP s #Campaign Has Been #TAKING #CASH <U+0001F4B0> CASH <U+0001F4B5> CASH <U+0001F4B7>  FROM #Neo-#Nazi and WHITE SUPREMACY LEADERS and In Return &gt;&gt; #TRUMP #IS &gt;&gt;#SAVING #THEIR #CULTURE <U+0001F373>Donald EXPOSED https://t.co/sHWK4PL3Ek
114,"@JudgeJeanine @EricTrump @newtgingrich @ThomTillis @Jim_Jordan @David_Bossie @TheLeoTerrell WHY Trump &amp; Republicans Senators Refused To FUND The POSTAL SERVICES 2 MONTHS Before The ELECTION <U+0001F5F3>????? In The Middle Of The Deadly Pandemic<U+0001F637>???? TO Steel The ELECTION<U+0001F5F3>. #THANK #GOD , #He #Created #ONLY #ONE #Donald #TRUMP , #JUST Like GOD #Created #ONLY ONE #ALDOLF #HITLER"
115,Woman who lost dad to #Covid19: 'His only preexisting condition was trusting Donald #Trump ' ... #AARP #Texas #Florida #Pennsylvania #Ohio #Michigan #Georgia #NorthCarolina #Indiana #Tennessee #Arizona #Missouri #Wisconsin #Louisiana #Election2020 https://t.co/0TVvTAL142
116,". @Facebook has said it was ""not deaf"" to criticism of its policy allowing politicians to spread lies on its platform. ... But it will not change its rules. #FactsMatter #Trump https://t.co/RxdXRFbk5Y"
117,"#POTUS #Trump voters <U+2014> still on the #Trump2020 #TrumpTrain ? Ask yourself, @WomenforTrump w. children, is he or #GOP and #Republicans, like #Trumper , @RepTomEmmer really #MAGA ? @StCloudGreater @ISD742 @isd47 @isd748 #StearnsCountyMN #StCloudMN #Minnesota https://t.co/4AHKvOdfYU"
118,No new taxes for people who earn &lt; $40k but they will END @realDonaldTrump tax cuts!  VOTE #Trump https://t.co/OszFKShcuw
119,#trump supporters are dyed in the #red and will come out for him on #November3rd #Trump2020Landslide https://t.co/0qf49ge2xb
120,Did #Trump or #StevenGOPToolHarper order #PeePee to lead the advance vanguard into Canada! #CONS are playing the #TrumplandiaAgenda to take CDA down the same cesspool of insanity! #Not4Canada https://t.co/gebxDlUeIf
121,"@MilesTaylorUSA If #Trump was a real dictator
#MilesTaylor. You would be in Guantanamo <U+0001F606> #Halloween2020"
122,"Britain's prime minister and the US president are simultaneously falling to pieces in full public view.
The difference: #Trump will soon be gone.
Johnson has at least another 3¨ö years, and the damage of the Brexit he invented will span generations."
123,"90 million votes cast, 2/3  of the total 2016 ballot.
Watch loser #Trump claim that he was somehow cheated. https://t.co/ig7zDUE7FD"
124,"Trump's rallies have led to 700 deaths.
#Trump the Plague President. https://t.co/4fXWZEWvEq"
125,"Listen to this.
Even deluded #Trump knows he's toast.
""I could have been the greatest"".
 https://t.co/qK4xM9EOgI"
126,"#Trump now blaming #doctors for #Covid #CpvidSpike is absurd cruel and cowardly.
#Vote #VoteBlueToEndTheNightmare"
127,"18 #Trump rallies have led to 30,000 #COVID19 -19 cases: Stanford University study | TheHill #EnoughSaid #vote #VoteBlueToEndTheNightmare  https://t.co/ZRxD06Uqbo"
128,In case you thought #Brexit #Trump #COVID19 and #BorisJohnson were just one big bad dream <U+0001F648>  #Lockdown2 https://t.co/MlDkRmglnq
129,"I just said on the microphone here #Trump
 and all the options listed under that are very negative ones. Twitter is still messing w/conservatives. So #Trump2020ToSaveAmerica"
130,"<U+0001F6A9><U+0001F6A9><U+0001F6A9>SUNDAY SPECIAL - PATREON INSIDER ACCESS SHOW WITH JIM WILLIE

<U+0001F534> VIDEO PROMO:  https://t.co/zZpGyBQTWX

YOU CAN ACCESS THIS SPECIAL SHOW ON PATREON:
https://t.co/qaVgaZCAE2 

<U+0001F64F>PLEASE RE-TWEET!<U+0001F64F>
#gold #silver #crypto #Trump https://t.co/iMG3lTaYyf"
131,"Calling all #trump and #MAGA people to Beverly Hills. Let's mobilize. They let BLM do what they want, it's our turn. #MAGA2020 #Trump2020 https://t.co/Nn3xLHF1CP"
132,"Dr. Morteza Mohit's Political Commentary on 31 Oct. 2020
https://t.co/4u9Af71yJB
#Iran #IranDeal #IranSanctions #Trump #NoWarWithIran #NoWarOnIran 
@BernieSanders"
133,Does the next US Civil War start before or on voting day or the day after ? #USA #Vote2020 #Trump #Biden
134,The signals are disturbing: An increase in gun sales. A spike in chatter about civil war in online forums where right-wing extremists gather. An embrace of violent language by #Trump. A willingness by some Americans to see violence as an acceptable tool agst political opponents.
135,"What I read in 2019:
Siege: #Trump Under Fire by Michael Wolff 

Siege provides an alarming and indelible portrait of a president like no other. 

Get your copy here: https://t.co/2NYWTzLYAA https://t.co/7n8ghirIec"
136,Truth Hurts #trump #biden #meme #humor https://t.co/SYxVT3DHo1
137,"@IvankaTrump Bob LaFollette is rolling in his grave, Princess. 

¡°The supreme issue, involving all others, is the encroachment of the powerful few upon the rights of the many.¡±  <U+2014>  Robert M. LaFollette, Sr.

#defeat  the #trump #gop #fascists"
138,"Video shows the #Trump gang surrounding the Biden bus, forcing it to reduce its speed on the highway. https://t.co/U0Qpzji7HI"
139,Donald #Trump¡¯s attempts at positioning himself as a religious man are roundly debunked. https://t.co/MJQp26rR9C
140,"A working paper published Friday concluded that #Trump rallies resulted in more than 30,000 new confirmed #coronavirus cases and more than 700 deaths, although not necessarily among attendees. https://t.co/Tl9KLIcvf2"
141,"<U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC>
<U+0001F60E>

Good Lord I miss this man!

#USPoli 
#Trump 
#TrumpIsANationalDisgrace 
#TrumpIsUnwell #TrumpIsLosing 
#TrumpIsALoser 
#TrumpIsPathetic 
#EnoughIsEnough https://t.co/uKN0KW3tBp"
142,"@realDonaldTrump You had 4 YEARS Donnie!
What exactly have YOU done to fix this situation for the people of Flint?
<U+0001F914>

#USPoli 
#Trump 
#TrumpIsANationalDisgrace 
#TrumpIsUnwell #TrumpIsLosing 
#TrumpIsALoser 
#TrumpIsPathetic 
#EnoughIsEnough https://t.co/tS84sU8lK0"
143,"Study links Trump rallies to more than 700 Covid deaths! https://t.co/8TgKBC9Orp 
via @politico 

#USPoli 
#Trump #TrumpVirus
#TrumpPandemicFailure 
#TrumpKnewAndDidNothing 
#TrumpDeathToll220K   
#Covid19USA #CoronaVirusUSA"
144,@seanhannity &amp; @FoxNews should make viewers aware that #Trump is conning them into making donations until December.   A billionaire should be able to cover his costs himself. Guess to this admin they are all #SuckersAndLosers
145,He called 911? Freedom of speech by way of flags on vehicles for the duly elected President #Trump is cause for emergency? Don¡¯t these leftists want to defund #police https://t.co/9FMHT4CtPd
146,"If you don't see the similarities I can't even breathe around you 

 #Imagine 

#Trump #Jews #hitler #trump https://t.co/v04B6M9Yiq"
147,"My goodness, where does #Trump come up with these lies?
https://t.co/7K6j1RGkeV"
148,@BarackObama @votevets @mccaffreyr3 @GeneralClark @realDonaldTrump @AOC @JoeBiden @usairforce Great article.100 year old U.S. Air Force pilot Gail ¡°Hal¡± Halvorsen demonstrated so many years ago what serving in uniform means. He wasn't stupid nor a sucker Mr. #Trump . https://t.co/b0n6ZZVvfr
149,"If we lose our Democracy this election, we know it's because #Republicans refused to stand up to #tRump!  ...and if we do, I'm going to fight like hell to get it back.  Mark my words! https://t.co/IGYEIY2wkp"
150,"You have the right to disagree, but #tRump has asked certain people to come to the polls and basically intimidate voters.  #Republicans have had many, many times to stand up and say to their voters that what #tRump has asked is both unethical, and illegal and most haven't. https://t.co/XycWrHyU8h"
151,"I, personally am not allowing anything.  I would never condone violence but I can't control what others do or say.  I can tell you that I haven't seen scenes of people being ""gassed at the polls"" (before #tRump was elected) since the 1960s, I think. https://t.co/88o3EYQQf4"
152,The '#Anonymous' saga ended with a dud <U+2014> a perfect example of the problem of #Trump-era media #TheHill https://t.co/NUvqeKRGPg
153,#AmericanMedicalAssociation rips #Trump's claim that doctors inflating #COVID numbers #TheHill https://t.co/WfFEhCztgO
154,#Trump has more in common with #Lincoln than you might think #TheHill https://t.co/8AGUEPrCu5
155,"#18 #Trump rallies have lead to #30,000COVID-#19cases: #StanfordUniversity study #TheHill https://t.co/ZBUQsiJAbj"
156,"#Trump officials blur lines on campaigning, governing #TheHill https://t.co/rIzJf7recC"
157,"Watch Live: #Trump holds campaign rally in #Reading,Pa. #TheHill https://t.co/djrFoHhwUl"
158,#Democrats on edge as #Biden-#Trump fight nears end #TheHill https://t.co/DnyuuFJe6i
159,Watch Live: #Trump holds #firstrallyofday in #Pennsylvania #TheHill https://t.co/pKmEJr3NN8
160,"Watch Live: #Trump holds campaign rally in #Butler,Pa. #TheHill https://t.co/Htr78LPaCw"
161,"@JennaEllisEsq Now do #tRump 

Can you tell us what any of this means? https://t.co/jS9gxECJBV"
162,@Coast__Coast @ericcervini You are so going down with #trump
163,"WTF¡¦ Is he stroking out

#police #FOXNews #NRA #MAGA #POTUS #TRUMP #2ndAmendment #RNC #USMC #veterans @realDonaldTrump 

 @cnn @abc @CBSNews @NBCNews   #lawenforcement #THESWAMP #dnc #liberals #cops #bluelivesmatter @nj1015 @ap https://t.co/4Y1q50FLfa"
164,"Let me know when u reduce restrictions, then I¡¯ll return. 

#police #FOXNews #NRA #MAGA #POTUS #TRUMP  #USMC #veterans @realDonaldTrump #BorgataAC #gambling #atlanticcity 

 @cnn @abc @CBSNews @NBCNews   #lawenforcement #THESWAMP #dnc #liberals #cops #bluelivesmatter @nj1015 @ap https://t.co/w6vJaNJABW"
165,"#Trump is a polished con and proven liar over and over !
Supporting #TrumpCrimeFamilyForPrison just shows a lack of understanding how disruptive this pretender has been to the entire globe ! #VoteThemAllOut 
#JackNicklaus #BobbyOrr have stained themselves all on their own ! https://t.co/9IbPmX1XRN"
166,#Trump¡¯s lies aren¡¯t what terrifies the Liberals...it¡¯s when he¡¯s tells the truth. May not often happen often but when it does... #truthbombs
167,Americans associating Trump w scary #Putin have failed to realise #Trump is actually more like #Yeltsin...a clown. <U+0001F921> Don¡¯t worry.. The American Putin is yet to come... <U+0001F329> https://t.co/XzenOiVda1
168,Trump killed 700 just with his reckless rallies! <U+0001F440><U+0001F447><U+0001F3FC>#theresistance #trump #resist @ResistanceParty @TheDemCoalition @Millennial_Dems #ComplicitGOP #BlueWave2020 #BlueWave #VoteBlue2020 #November2020 #TrumpRussia #COVID19 #BidenHarris #TrumpCrimeFamily #TrumpHasCovid https://t.co/zq8w5M91LB
169,"Federalist Society is a FRONT for REPUBLICAN POWER HEGEMONY! Let's not kid ourselves or be fooled by them! Also Russia's COVERT front! 
<U+0001F440><U+0001F447><U+0001F3FC>#theresistance #trump #resist @ResistanceParty @TheDemCoalition @Millennial_Dems #ComplicitGOP #BlueWave #VoteBlue2020 #TrumpRussia https://t.co/KdbbfkUkYv"
170,@JoeBiden @SenKamalaHarris @SenSchumer @SpeakerPelosi AGENDA FOR DAY ONE! <U+0001F440><U+0001F447><U+0001F3FC>#theresistance #trump #resist @ResistanceParty @TheDemCoalition @Millennial_Dems #ComplicitGOP #BlueWave2020 #BlueWave #VoteBlue2020 #November2020 #TrumpRussia #COVID19 https://t.co/0nqsbZRgSr
171,Times up #Trump https://t.co/QclUqeDbCo
172,"18 #Trump rallies have led to 30,000 #COVID-19 cases: Stanford University study https://t.co/dzT7hKR2WE"
173,It didnt have to be like this #America. #Trump and his #70DayDelay are to blame. Time for new leadership NOW. #BidenHarris2020 https://t.co/Tke0H7FY6L
174,"Without #stimulus, which the #GOP #Trump &amp; #McConnell have IGNORED over a ram SCJ--12 million Americans will owe more than $5000 in missed rent by December: analysis https://t.co/tawkSVCRxK"
175,<U+26A1><U+FE0F> ¡°#Trump's legacy is shaped by his narrow interests¡±--policy legacy is as much defined by what he's ignored as by what he's involved himself in.  @axios https://t.co/XeANXmcSzM
176,"Plaintiff and defendant from #Obergefell v. #Hodges endorse #Biden, blast #Trump in fiery op-ed!! #VoteHimOutandLockHimUp  https://t.co/YvsDfvdZQO"
177,#Obama hammers #Trump's claim that doctors have inflated #coronavirus numbers. Trump does not understand the notion that somebody would risk their lives to save others without making a buck #VoteHimOut https://t.co/HNNBzW3okX
178,About #WhoWeAre #BidenforPresident #Trump Crashes As RNC Chair #Steele And Michael Moore Back #Biden | The Beat With ... https://t.co/KoWwctmLhb via @YouTube
179,¡®Very tired¡¯ president shocks with short speech: ¡®I¡¯ve never seen #Trump look less interested¡¯ deflated --and he gets #Vote shock knowing w/o rigging this election he will indeed lose. #BidenforPresident https://t.co/DSRZtVmgOn
180,¡®Incompetence and racist remarks¡¯ by #Trump are why #Republicans fear they may even lose in #Georgia: analysis - https://t.co/C6Lw6YdIQf
181,#Biden pokes #GOP's 'basement' attack with drive-in rally photo: due to the #coronavirus while highlighting HIS efforts to safely turn out #supporters. Cant say the same for #trump. Drive-in rallies aim at stemming spread of the virus w social distancing. https://t.co/234KT6rVyg.
182,#Stahl tells #Pence he and #Trump 'insulted 60 Minutes' by giving 'campaign speeches' #trumppencefailure https://t.co/zeLug1zX1O
183,"Rather than (#Trump) attacking us and lobbing baseless charges at physicians, our leaders should be following the science and urging adherence to the public health steps we know work<U+2014>wearing a mask, washing hands and practicing physical distancing~#AMA"
184,#MichiganForBiden because we are all sick and tired of the #liarinchief #trump... #Votehimout https://t.co/rKAt8zrETn
185,"#Trump a failed Atlantic City casino owner who became a reality TV star. He knows drama, bullying-how to use leverage against people-systems to get his way. We apparently have yet to see a depth to which he will not stoop-He busts norms-He lies about things we have seen-ourselves"
186,#America deserves better than #Trump...We deserve to #BuildBackBetter with a #VoteBiden win! https://t.co/1vFuQqEmHW
187,"#GOP insiders give #Pence little chance of ever being president after four years spent defending #Trump, he #doomed himself #trumppencefailure : report https://t.co/uQR57153rN"
188,"The #AMA blasted #Trump and the #federalgovernment's guidance that asymptomatic individuals do not need to be tested for the #coronavirus, warning it would like to a spike in cases."
189,"#JoeBiden praised the work of health care professionals during a campaign stop in #Minnesota, saying, ""They do their jobs. #Trump should stop attacking them and do his job."" 
Doctors and nurses were also among those who took to Twitter to push back against the president¡¯s remarks"
190,"""As an Iraq war vet and ER doctor, I risk my life every f---ing day at work treating patients with #COVID. I'm not asking for a thank you, but I am asking that #Trump doesn't lie and disrespect us,"" wrote Twitter user Cleavon Gilman. #JOEBIDEN2020"
191,"Do you follow and watch .@WayneDupreeShow ??
Great shows live and #Trump Rally¡¯s #Live https://t.co/pknlZTUeGt"
192,"Chrono.. that¡¯s great news

Maybe @RobertIger is finally fed up with what he¡¯s had to deal with in CA/Dem party and, on a #Trump win,  is ready to re-enter the News business gain.  Heaven knows there¡¯s a giant vacuum / black hole waiting for whoever wants it 

@ABC @Disney https://t.co/dRrII6qZ0f"
193,"The Dems launched an #Impeachment circus that was so credible - they won¡¯t even mention it on the campaign trail.  

Please thing about that for a moment 

#BidenHarris2020 #Trump"
194,"Thinking about voting for #Trump but not being sure is like keeping something on hold when there¡¯s 1 left and continuing to look around 

The moment it¡¯s gone you immediately want it. The #NeverTrump parade will last for 48 hrs

Then reality of this pic sets in - https://t.co/hxUeBC9bQj"
195,"Talk about a scary Halloween picture <U+0001F383><U+0001F635><U+0001F635>

#Halloween2020 #Trump #Biden https://t.co/QFeq1Zw6Ki"
196,"Donny made this so f- difficult <U+0001F926><U+200D>¡Î<U+FE0F>

Look at Mars and the Moon last night.  They look close together huh?

Guess what - they¡¯re about 35 million miles apart!

#Trump #BidenHarris2020 https://t.co/i2Jkb0jmlx"
